Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight,simulated_RS
965,9,downRight,lowA,2.001703945522774,0,0,0,1,0.0204373828838472,0.3632089230452135,0.316152587402153,0.3002011066687862,2.0551761216646853
966,9,downLeft,lowB,3.502409179299556,0,0,1,0,0.0143061680186931,0.2542462461316495,0.5213068111815071,0.2101407746681503,3.407745770428985
967,9,downRight,lowA,2.975405037301701,0,0,0,1,0.0100143176130851,0.1779723722921546,0.364914767827055,0.4470985422677052,2.848976346897033
968,9,midRight,high,2.78784804095747,0,1,0,0,0.0070100223291596,0.4245806606045082,0.2554403374789385,0.3129689795873936,2.8473193468469087
969,9,midRight,high,3.9415043162325984,0,1,0,0,0.0049070156304117,0.5972064624231558,0.1788082362352569,0.2190782857111755,4.239184424985139
970,9,downRight,lowA,2.902575432206807,0,0,0,1,0.0034349109412882,0.418044523696209,0.1251657653646798,0.4533547999978229,2.698926363133483
971,9,midRight,high,3.854916675281319,0,1,0,0,0.0024044376589017,0.5926311665873463,0.0876160357552759,0.317348359998476,3.864758386055272
972,9,midRight,high,4.509849393638539,0,1,0,0,0.0016831063612312,0.7148418166111423,0.0613312250286931,0.2221438519989332,4.691971310397549
973,9,downLeft,lowB,2.2317870646837528,0,0,1,0,0.0011781744528618,0.5003892716277997,0.3429318575200852,0.1555006963992532,2.3012062475127224
974,9,downRight,lowA,2.5456217511992083,0,0,0,1,0.0008247221170033,0.3502724901394597,0.2400523002640596,0.4088504874794773,2.6558747393303777
975,9,midRight,high,3.6330419037116704,0,1,0,0,0.0005773054819023,0.5451907430976218,0.1680366101848417,0.2861953412356341,3.814569539138596
976,9,midRight,high,4.550546064574428,0,1,0,0,0.0004041138373316,0.6816335201683352,0.1176256271293892,0.2003367388649438,4.567065727604778
977,9,midRight,high,5.126187197435386,0,1,0,0,0.0002828796861321,0.7771434641178346,0.0823379389905724,0.1402357172054607,5.106984896483775
978,9,downRight,lowA,2.6174719311921715,0,0,0,1,0.0001980157802924,0.5440004248824842,0.0576365572934007,0.3981650020438225,2.6330680679396066
979,9,midRight,high,4.466491625270152,0,1,0,0,0.0001386110462047,0.680800297417739,0.0403455901053805,0.2787155014306758,4.3783550362026
980,9,midRight,high,5.206146106703333,0,1,0,0,9.702773234332137e-05,0.7765602081924172,0.0282419130737663,0.195100851001473,4.957102624279897
981,9,downLeft,lowB,1.9760139725247687,0,0,1,0,6.791941264032496e-05,0.5435921457346921,0.3197693391516364,0.1365705957010311,2.0174235263199733
982,9,downLeft,lowB,3.460002411117817,0,0,1,0,4.754358884822747e-05,0.3805145020142844,0.5238385374061455,0.0955994169907218,3.3681164674403927
983,9,midRight,high,3.7852424199423313,0,1,0,0,3.328051219375923e-05,0.5663601514099992,0.3666869761843018,0.0669195918935052,3.6973941307357836
984,9,downLeft,lowB,3.749734234990204,0,0,1,0,2.329635853563146e-05,0.3964521059869994,0.5566808833290113,0.0468437143254536,3.6438554065915736
985,9,midRight,high,3.815059374798016,0,1,0,0,1.6307450974942023e-05,0.5775164741908996,0.389676618330308,0.0327906000278175,3.7277459041055074
986,9,downRight,lowA,2.158205958871544,0,0,0,1,1.1415215682459416e-05,0.4042615319336297,0.2727736328312156,0.3229534200194723,2.2658314040133476
987,9,downRight,lowA,3.4550895065813463,0,0,0,1,7.99065097772159e-06,0.2829830723535408,0.1909415429818509,0.5260673940136306,3.588545743420048
988,9,downLeft,lowB,2.8866757140038195,0,0,1,0,5.5934556844051135e-06,0.1980881506474786,0.4336590800872956,0.3682471758095413,2.9381253937486678
989,9,midLeft,lowC,2.030182953002614,1,0,0,0,0.3000039154189791,0.138661705453235,0.3035613560611069,0.2577730230666789,1.9505344045339708
990,9,midRight,high,2.5779406702993417,0,1,0,0,0.2100027407932853,0.3970631938172645,0.2124929492427748,0.1804411161466752,2.6469512797966392
991,9,midRight,high,3.731446394075249,0,1,0,0,0.1470019185552997,0.5779442356720852,0.1487450644699424,0.1263087813026726,3.8561983303968987
992,9,midLeft,lowC,2.5917351853173103,1,0,0,0,0.4029013429887098,0.4045609649704597,0.1041215451289596,0.0884161469118708,2.5696117520664785
993,9,midRight,high,3.728383475741503,0,1,0,0,0.2820309400920969,0.5831926754793217,0.0728850815902717,0.0618913028383096,3.9154110664890007
994,9,midRight,high,4.777865157690972,0,1,0,0,0.1974216580644678,0.7082348728355252,0.0510195571131902,0.0433239119868167,4.4689184784804
995,9,midRight,high,5.223114023208885,0,1,0,0,0.1381951606451275,0.7957644109848676,0.0357136899792331,0.0303267383907717,5.235800050544103
996,9,midRight,high,5.616140647227146,0,1,0,0,0.0967366124515892,0.8570350876894073,0.0249995829854632,0.0212287168735402,5.752319442249154
997,9,midLeft,lowC,2.3619789358391103,1,0,0,0,0.3677156287161124,0.5999245613825851,0.0174997080898242,0.0148601018114781,2.6820478484048222
998,9,midLeft,lowC,3.504686606116378,1,0,0,0,0.5574009401012787,0.4199471929678096,0.0122497956628769,0.0104020712680346,3.5010247001278287
999,9,midRight,high,3.9843768377766233,0,1,0,0,0.3901806580708951,0.5939630350774667,0.0085748569640138,0.0072814498876242,3.8560238482074323
1000,10,midRight,lowB,4.619691844684473,0,1,0,0,0.2731264606496265,0.7157741245542267,0.0060023998748097,0.005097014921337,4.7504023579244565
1001,10,downLeft,lowA,1.8718413362173631,0,0,1,0,0.1911885224547385,0.5010418871879587,0.3042016799123668,0.0035679104449359,1.9407735338010998
1002,10,downRight,high,1.9352149468646584,0,0,0,1,0.133831965718317,0.3507293210315711,0.2129411759386567,0.3024975373114551,2.015888749439593
1003,10,downRight,high,3.236687705990345,0,0,0,1,0.0936823760028219,0.2455105247220997,0.1490588231570597,0.5117482761180185,3.352695001364
1004,10,midLeft,lowC,2.214780254622042,1,0,0,0,0.3655776632019753,0.1718573673054698,0.1043411762099418,0.358223793282613,2.4968435992807105
1005,10,downLeft,lowA,2.326612257535996,0,0,1,0,0.2559043642413827,0.1203001571138289,0.3730388233469592,0.2507566552978291,2.3469001288992266
1006,10,downLeft,lowA,3.78310214091858,0,0,1,0,0.1791330549689679,0.0842101099796802,0.5611271763428715,0.1755296587084803,3.5581114862270398
1007,10,downRight,high,2.7989939611820462,0,0,0,1,0.1253931384782775,0.0589470769857761,0.39278902344001,0.4228707610959362,2.736416878429895
1008,10,downRight,high,3.826376148914847,0,0,0,1,0.0877751969347942,0.0412629538900433,0.274952316408007,0.5960095327671554,3.9042915311048314
1009,10,downRight,high,4.950829179611804,0,0,0,1,0.061442637854356,0.0288840677230303,0.1924666214856049,0.7172066729370088,4.52270523431987
1010,10,downRight,high,5.211492845539996,0,0,0,1,0.0430098464980492,0.0202188474061212,0.1347266350399234,0.8020446710559062,5.396649408105555
1011,10,downLeft,lowA,2.6996363987300183,0,0,1,0,0.0301068925486344,0.0141531931842848,0.3943086445279464,0.5614312697391344,2.7109687627429087
1012,10,midRight,lowB,1.944868172034524,0,1,0,0,0.0210748247840441,0.3099072352289994,0.2760160511695625,0.393001888817394,2.0350448606962415
1013,10,downRight,high,3.739063644397812,0,0,0,1,0.0147523773488308,0.2169350646602995,0.1932112358186937,0.5751013221721758,3.838926855868652
1014,10,downRight,high,4.505633495461698,0,0,0,1,0.0103266641441816,0.1518545452622097,0.1352478650730856,0.702570925520523,4.54276253355478
1015,10,midLeft,lowC,2.066047676175037,1,0,0,0,0.3072286649009271,0.1062981816835468,0.0946735055511599,0.4917996478643661,2.0634300306347537
1016,10,downRight,high,4.189047015787232,0,0,0,1,0.2150600654306489,0.0744087271784827,0.0662714538858119,0.6442597535050563,4.149966017640912
1017,10,downLeft,lowA,2.394366003506355,0,0,1,0,0.1505420458014543,0.0520861090249379,0.3463900177200683,0.4509818274535394,2.314918962653459
1018,10,midRight,lowB,2.1990431384048224,0,1,0,0,0.105379432061018,0.3364602763174565,0.2424730124040478,0.3156872792174776,2.1793180945051756
1019,10,downRight,high,3.3346585305189453,0,0,0,1,0.0737656024427126,0.2355221934222195,0.1697311086828334,0.5209810954522344,3.1669892592066495
1020,10,downLeft,lowA,2.6578081333140693,0,0,1,0,0.0516359217098988,0.1648655353955537,0.4188117760779834,0.3646867668165641,2.82751294794014
1021,10,downRight,high,3.542995148415669,0,0,0,1,0.0361451451969291,0.1154058747768876,0.2931682432545884,0.5552807367715948,3.67800273804455
1022,10,downRight,high,4.622773855730046,0,0,0,1,0.0253016016378504,0.0807841123438213,0.2052177702782118,0.6886965157401164,4.644867257459502
1023,10,midRight,lowB,2.3871421308472045,0,1,0,0,0.0177111211464953,0.3565488786406749,0.1436524391947483,0.4820875610180815,2.3276280951247457
1024,10,downRight,high,3.983062312173325,0,0,0,1,0.0123977848025467,0.2495842150484724,0.1005567074363238,0.6374612927126571,4.056024394599422
1025,10,downRight,high,4.779635728791119,0,0,0,1,0.0086784493617826,0.1747089505339307,0.0703896952054266,0.7462229048988599,4.861828996350778
1026,10,downRight,high,5.404978899042021,0,0,0,1,0.0060749145532478,0.1222962653737514,0.0492727866437986,0.8223560334292019,5.415009628022416
1027,10,downRight,high,5.72811422538925,0,0,0,1,0.0042524401872735,0.085607385761626,0.034490950650659,0.8756492234004414,5.814319089335053
1028,10,downLeft,lowA,2.1218515260883057,0,0,1,0,0.0029767081310914,0.0599251700331382,0.3241436654554613,0.612954456380309,2.1597338710625835
1029,10,midRight,lowB,2.2409907743458723,0,1,0,0,0.002083695691764,0.3419476190231967,0.2269005658188229,0.4290681194662162,2.2410003712063604
1030,10,midLeft,lowC,2.0676286728095064,1,0,0,0,0.3014585869842348,0.2393633333162377,0.158830396073176,0.3003476836263514,2.0851611818461313
1031,10,downRight,high,3.3669742714082447,0,0,0,1,0.2110210108889643,0.1675543333213664,0.1111812772512232,0.5102433785384459,3.3689064216645908
1032,10,downRight,high,4.342625918566836,0,0,0,1,0.147714707622275,0.1172880333249564,0.0778268940758562,0.6571703649769122,4.317003494752684
1033,10,midLeft,lowC,2.649205395107665,1,0,0,0,0.4034002953355925,0.0821016233274695,0.0544788258530993,0.4600192554838385,2.824623690355827
1034,10,downRight,high,4.0598134711702585,0,0,0,1,0.2823802067349147,0.0574711363292286,0.0381351780971695,0.622013478838687,4.0842477185603
1035,10,downLeft,lowA,2.2285720948700813,0,0,1,0,0.1976661447144403,0.04022979543046,0.3266946246680187,0.4354094351870808,2.2503972353104
1036,10,midRight,lowB,2.2525133361919885,0,1,0,0,0.1383663013001082,0.328160856801322,0.228686237267613,0.3047866046309566,2.0674731053642996
1037,10,midLeft,lowC,2.736703064956129,1,0,0,0,0.3968564109100758,0.2297125997609254,0.1600803660873291,0.2133506232416696,2.4707465443771888
1038,10,midRight,lowB,3.195511385421254,0,1,0,0,0.2777994876370531,0.4607988198326477,0.1120562562611304,0.1493454362691687,2.9114276477951746
1039,10,downRight,high,2.6975396232297912,0,0,0,1,0.1944596413459371,0.3225591738828534,0.0784393793827913,0.4045418053884181,2.724395209314107
1040,10,downRight,high,3.7877676555115913,0,0,0,1,0.136121748942156,0.2257914217179974,0.0549075655679539,0.5831792637718927,3.8268841272655725
1041,10,downRight,high,4.605167828041798,0,0,0,1,0.0952852242595092,0.1580539952025982,0.0384352958975677,0.7082254846403249,4.626931516186456
1042,10,downRight,high,5.1253612704549445,0,0,0,1,0.0666996569816564,0.1106377966418187,0.0269047071282974,0.7957578392482274,5.170245644302341
1043,10,downRight,high,5.68860625023662,0,0,0,1,0.0466897598871595,0.0774464576492731,0.0188332949898081,0.8570304874737592,5.729692539040428
1044,10,midLeft,lowC,2.2949823036215857,1,0,0,0,0.3326828319210116,0.0542125203544911,0.0131833064928657,0.5999213412316314,2.1073583691399316
1045,10,downRight,high,4.652962496237428,0,0,0,1,0.2328779823447082,0.0379487642481438,0.009228314545006,0.719944938862142,4.667406919531446
1046,10,downRight,high,5.253774005567099,0,0,0,1,0.1630145876412957,0.0265641349737006,0.0064598201815042,0.8039614572034993,5.321272662640845
1047,10,downRight,high,5.584432175272871,0,0,0,1,0.114110211348907,0.0185948944815904,0.0045218741270529,0.8627730200424495,5.5335581390727535
1048,10,downLeft,lowA,1.927647251948688,0,0,1,0,0.0798771479442349,0.0130164261371133,0.3031653118889371,0.6039411140297146,1.9172530567653099
1049,10,midRight,lowB,1.919901191878328,0,1,0,0,0.0559140035609644,0.3091114982959793,0.2122157183222559,0.4227587798208002,2.0145676783702413
1050,10,downLeft,lowA,2.908659682036668,0,0,1,0,0.0391398024926751,0.2163780488071855,0.4485510028255791,0.2959311458745601,2.962876200570296
1051,10,downRight,high,3.3421982963371613,0,0,0,1,0.0273978617448725,0.1514646341650298,0.3139857019779054,0.5071518021121921,3.4519283531957132
1052,10,downRight,high,4.233022787955495,0,0,0,1,0.0191785032214108,0.1060252439155209,0.2197899913845338,0.6550062614785345,4.359987620076771
1053,10,downRight,high,4.931678448854775,0,0,0,1,0.0134249522549875,0.0742176707408646,0.1538529939691736,0.7585043830349741,4.860415819950734
1054,10,midRight,lowB,2.3610584285341085,0,1,0,0,0.0093974665784912,0.3519523695186052,0.1076970957784215,0.5309530681244818,2.29314555318274
1055,10,downRight,high,4.1510462262339125,0,0,0,1,0.0065782266049439,0.2463666586630236,0.0753879670448951,0.6716671476871373,4.378608291673095
1056,10,midLeft,lowC,2.0995297909330355,1,0,0,0,0.3046047586234607,0.1724566610641165,0.0527715769314265,0.4701670033809961,2.0383769912432212
1057,10,downLeft,lowA,2.251445269469569,0,0,1,0,0.2132233310364225,0.1207196627448815,0.3369401038519986,0.3291169023666973,2.157862390010299
1058,10,downRight,high,3.409529412541578,0,0,0,1,0.1492563317254957,0.0845037639214171,0.235858072696399,0.5303818316566882,3.4213268073199505
1059,10,midRight,lowB,2.4173844664402013,0,1,0,0,0.104479432207847,0.359152634744992,0.1651006508874793,0.3712672821596817,2.4849420466205365
1060,10,downRight,high,3.619708955686666,0,0,0,1,0.0731356025454929,0.2514068443214944,0.1155704556212355,0.5598870975117772,3.589028979544156
1061,10,midLeft,lowC,2.309275016642899,1,0,0,0,0.3511949217818451,0.1759847910250461,0.0808993189348648,0.3919209682582441,2.237443575995094
1062,10,downRight,high,3.9156545767945383,0,0,0,1,0.2458364452472915,0.1231893537175322,0.0566295232544054,0.5743446777807708,3.7772401645608107
1063,10,downRight,high,4.512214580226159,0,0,0,1,0.1720855116731041,0.0862325476022726,0.0396406662780837,0.7020412744465395,4.693602161420747
1064,10,midLeft,lowC,2.8015009646043763,1,0,0,0,0.4204598581711728,0.0603627833215908,0.0277484663946586,0.4914288921125777,2.68347274510062
1065,10,downRight,high,4.232938594917797,0,0,0,1,0.294321900719821,0.0422539483251135,0.019423926476261,0.6440002244788043,4.081348716298868
1066,10,downRight,high,5.085298476980876,0,0,0,1,0.2060253305038747,0.0295777638275795,0.0135967485333827,0.750800157135163,4.964147607824663
1067,10,downLeft,lowA,2.0362511717536043,0,0,1,0,0.1442177313527123,0.0207044346793056,0.3095177239733678,0.5255601099946141,2.1015781627195023
1068,10,downRight,high,4.482927442996493,0,0,0,1,0.1009524119468986,0.0144931042755139,0.2166624067813575,0.6678920769962299,4.301278797376363
1069,10,downLeft,lowA,2.9451467930169155,0,0,1,0,0.070666688362829,0.0101451729928597,0.4516636847469502,0.4675244538973609,2.9766380706142237
1070,10,downRight,high,4.081283390813522,0,0,0,1,0.0494666818539803,0.0071016210950018,0.3161645793228652,0.6272671177281527,4.1581586263032095
1071,10,downRight,high,4.87867156765324,0,0,0,1,0.0346266772977862,0.0049711347665012,0.2213152055260056,0.7390869824097068,5.040773147731162
1072,10,downRight,high,5.392371141568962,0,0,0,1,0.0242386741084503,0.0034797943365509,0.1549206438682039,0.8173608876867948,5.37280526686466
1073,10,midLeft,lowC,2.051772344524551,1,0,0,0,0.3169670718759153,0.0024358560355856,0.1084444507077427,0.5721526213807564,2.098051177185544
1074,10,midLeft,lowC,3.2298010226619787,1,0,0,0,0.5218769503131407,0.0017050992249099,0.0759111154954199,0.4005068349665295,3.4724662625710834
1075,10,downRight,high,3.821140492616472,0,0,0,1,0.3653138652191985,0.0011935694574369,0.0531377808467939,0.5803547844765706,3.7390333021763538
1076,10,downRight,high,4.790690734848582,0,0,0,1,0.2557197056534389,0.0008354986202058,0.0371964465927557,0.7062483491335995,4.521614482051743
1077,10,downRight,high,5.247647963175479,0,0,0,1,0.1790037939574072,0.0005848490341441,0.026037512614929,0.7943738443935197,5.5226736820620195
1078,10,midRight,lowB,1.955795530722148,0,1,0,0,0.125302655770185,0.3004093943239009,0.0182262588304503,0.5560616910754638,2.1434938732481053
1079,10,downLeft,lowA,2.098627354177581,0,0,1,0,0.0877118590391295,0.2102865760267306,0.3127583811813152,0.3892431837528246,2.1452569100537286
1080,10,midLeft,lowC,2.467960674605114,1,0,0,0,0.3613983013273906,0.1472006032187114,0.2189308668269206,0.2724702286269772,2.325027727738455
1081,10,downRight,high,3.214005998660455,0,0,0,1,0.2529788109291734,0.103040422253098,0.1532516067788444,0.490729160038884,3.123230582918721
1082,10,downLeft,lowA,2.672869871307658,0,0,1,0,0.1770851676504214,0.0721282955771686,0.4072761247451911,0.3435104120272189,2.7551464424531997
1083,10,midRight,lowB,2.229866861426123,0,1,0,0,0.123959617355295,0.350489806904018,0.2850932873216337,0.2404572884190532,2.3051701891445537
1084,10,downRight,high,3.0892248154305277,0,0,0,1,0.0867717321487065,0.2453428648328126,0.1995653011251436,0.4683201018933373,2.957022365399777
1085,10,midRight,lowB,3.217694798599763,0,1,0,0,0.0607402125040945,0.4717400053829688,0.1396957107876005,0.3278240713253361,3.163295477498214
1086,10,midRight,lowB,4.19288674855862,0,1,0,0,0.0425181487528661,0.6302180037680781,0.0977869975513203,0.2294768499277352,4.102532571895656
1087,10,downRight,high,2.950296528184193,0,0,0,1,0.0297627041270063,0.4411526026376546,0.0684508982859242,0.4606337949494146,3.153414284907235
1088,10,downRight,high,4.152041682877367,0,0,0,1,0.0208338928889044,0.3088068218463582,0.0479156288001469,0.6224436564645903,4.000995893766863
1089,10,downRight,high,4.662305288754699,0,0,0,1,0.0145837250222331,0.2161647752924508,0.0335409401601028,0.7357105595252132,4.828916619932973
1090,10,midLeft,lowC,2.0841883094632854,1,0,0,0,0.3102086075155631,0.1513153427047155,0.023478658112072,0.5149973916676492,2.1087591549141416
1091,10,midLeft,lowC,3.594005024576184,1,0,0,0,0.5171460252608941,0.1059207398933008,0.0164350606784504,0.3604981741673544,3.4357603266844534
1092,10,midLeft,lowC,4.3566975883693,1,0,0,0,0.6620022176826259,0.0741445179253106,0.0115045424749152,0.2523487219171481,4.317243132724223
1093,10,downRight,high,3.090216617993092,0,0,0,1,0.4634015523778381,0.0519011625477174,0.0080531797324407,0.4766441053420037,3.204924489183061
1094,10,midLeft,lowC,4.155185679332732,1,0,0,0,0.6243810866644868,0.0363308137834022,0.0056372258127084,0.3336508737394026,4.24004402610518
1095,10,downRight,high,3.4377923565036785,0,0,0,1,0.4370667606651407,0.0254315696483815,0.0039460580688959,0.5335556116175818,3.480830389814607
1096,10,downLeft,lowA,1.83868120215224,0,0,1,0,0.3059467324655985,0.017802098753867,0.3027622406482271,0.3734889281323073,1.9287016223618387
1097,10,midRight,lowB,2.1543147290884748,0,1,0,0,0.2141627127259189,0.3124614691277069,0.211933568453759,0.2614422496926151,2.0158430354193992
1098,10,midRight,lowB,3.4237072110617714,0,1,0,0,0.1499138989081432,0.5187230283893949,0.1483534979176313,0.1830095747848305,3.3348783352188502
1099,10,downRight,high,2.830902567642357,0,0,0,1,0.1049397292357003,0.3631061198725764,0.1038474485423419,0.4281067023493814,2.8764892064240817
1100,11,downRight,lowA,4.010108067607672,0,0,0,1,0.0734578104649902,0.2541742839108035,0.0726932139796393,0.599674691644567,3.956557468348178
1101,11,midRight,high,3.11956862967062,0,1,0,0,0.0514204673254931,0.4779219987375624,0.0508852497857475,0.4197722841511969,2.995385339983044
1102,11,midRight,high,4.180024568868835,0,1,0,0,0.0359943271278452,0.6345453991162937,0.0356196748500232,0.2938405989058378,4.143391200257209
1103,11,downLeft,lowB,2.249699907399915,0,0,1,0,0.0251960289894916,0.4441817793814056,0.3249337723950162,0.2056884192340864,2.1379264241683913
1104,11,midRight,high,4.011485516047462,0,1,0,0,0.0176372202926441,0.6109272455669839,0.2274536406765113,0.1439818934638605,3.8830905982135295
1105,11,downRight,lowA,2.6759879154301944,0,0,0,1,0.0123460542048509,0.4276490718968887,0.1592175484735579,0.4007873254247023,2.6524506364644953
1106,11,midRight,high,4.010088006423186,0,1,0,0,0.0086422379433956,0.5993543503278221,0.1114522839314905,0.2805511277972916,3.8140457156475804
1107,11,downLeft,lowB,2.6784802626613717,0,0,1,0,0.0060495665603769,0.4195480452294755,0.3780165987520434,0.1963857894581041,2.5397199721478834
1108,11,midRight,high,3.75861932777278,0,1,0,0,0.0042346965922638,0.5936836316606329,0.2646116191264304,0.1374700526206729,3.8412137644193622
1109,11,midRight,high,4.688096596375841,0,1,0,0,0.0029642876145847,0.715578542162443,0.1852281333885012,0.096229036834471,4.765873088643538
1110,11,midRight,high,5.15076258108171,0,1,0,0,0.0020750013302092,0.8009049795137101,0.1296596933719508,0.0673603257841297,5.245371472253679
1111,11,midRight,high,5.648582543428546,0,1,0,0,0.0014525009311465,0.8606334856595971,0.0907617853603656,0.0471522280488908,5.674023471983296
1112,11,downRight,lowA,2.350751145168457,0,0,0,1,0.0010167506518025,0.602443439961718,0.0635332497522559,0.3330065596342235,2.1223679360880663
1113,11,downRight,lowA,3.527957129713837,0,0,0,1,0.0007117254562617,0.4217104079732026,0.0444732748265791,0.5331045917439565,3.500104198622122
1114,11,midLeft,lowC,2.1333738392078585,1,0,0,0,0.3004982078193832,0.2951972855812418,0.0311312923786054,0.3731732142207695,2.1697906735339028
1115,11,downLeft,lowB,2.3240514514410804,0,0,1,0,0.2103487454735682,0.2066380999068692,0.3217919046650238,0.2612212499545386,2.2607199228929797
1116,11,midRight,high,3.092656218775664,0,1,0,0,0.1472441218314978,0.4446466699348084,0.2252543332655166,0.182854874968177,2.8338915908001945
1117,11,downRight,lowA,2.7638209911502107,0,0,0,1,0.1030708852820484,0.3112526689543659,0.1576780332858616,0.4279984124777239,3.053190222763214
1118,11,midRight,high,3.605387184489552,0,1,0,0,0.0721496196974339,0.5178768682680561,0.1103746233001031,0.2995988887344067,3.388151883501949
1119,11,midRight,high,4.513357619998253,0,1,0,0,0.0505047337882037,0.6625138077876392,0.0772622363100722,0.2097192221140847,4.303267252788605
1120,11,midLeft,lowC,2.131069696712432,1,0,0,0,0.3353533136517426,0.4637596654513475,0.0540835654170505,0.1468034554798593,2.24500195503895
1121,11,midLeft,lowC,3.744272785321861,1,0,0,0,0.5347473195562198,0.3246317658159432,0.0378584957919354,0.1027624188359015,3.5665199614734915
1122,11,midRight,high,3.420587451376421,0,1,0,0,0.3743231236893538,0.5272422360711603,0.0265009470543547,0.071933693185131,3.492046106369805
1123,11,midRight,high,4.323890496494918,0,1,0,0,0.2620261865825476,0.6690695652498122,0.0185506629380483,0.0503535852295917,4.353808625753206
1124,11,midRight,high,4.841601271922316,0,1,0,0,0.1834183306077833,0.7683486956748685,0.0129854640566338,0.0352475096607142,5.127985212793892
1125,11,midRight,high,5.438258840043781,0,1,0,0,0.1283928314254483,0.837844086972408,0.0090898248396436,0.0246732567624999,5.289818587080524
1126,11,midRight,high,5.841220781497173,0,1,0,0,0.0898749819978138,0.8864908608806856,0.0063628773877505,0.0172712797337499,5.950356693774027
1127,11,downLeft,lowB,2.070720586447589,0,0,1,0,0.0629124873984696,0.6205436026164799,0.3044540141714254,0.0120898958136249,2.1889169801302826
1128,11,midLeft,lowC,2.246840645790602,1,0,0,0,0.3440387411789287,0.4343805218315359,0.2131178099199978,0.0084629270695374,2.392999466601117
1129,11,downRight,lowA,2.1176603693233607,0,0,0,1,0.2408271188252501,0.3040663652820752,0.1491824669439984,0.3059240489486762,2.1116605991002055
1130,11,downLeft,lowB,2.584228771527695,0,0,1,0,0.168578983177675,0.2128464556974526,0.4044277268607988,0.2141468342640733,2.5639314444602066
1131,11,midRight,high,2.9897915578189767,0,1,0,0,0.1180052882243725,0.4489925189882168,0.2830994088025592,0.1499027839848513,3.2087481466771743
1132,11,midRight,high,3.9660938274343263,0,1,0,0,0.0826037017570608,0.6142947632917518,0.1981695861617914,0.1049319487893959,4.024504346857951
1133,11,downLeft,lowB,2.8527533732492145,0,0,1,0,0.0578225912299425,0.4300063343042263,0.438718710313254,0.0734523641525771,2.9724034683957754
1134,11,midRight,high,4.074635628120412,0,1,0,0,0.0404758138609597,0.6010044340129584,0.3071030972192778,0.051416654906804,3.9448734828922025
1135,11,midLeft,lowC,2.3631427139437124,1,0,0,0,0.3283330697026718,0.4207031038090709,0.2149721680534945,0.0359916584347628,2.259662728990333
1136,11,downLeft,lowB,2.728832774248468,0,0,1,0,0.2298331487918702,0.2944921726663496,0.4504805176374461,0.0251941609043339,3.0048465161558253
1137,11,midRight,high,3.3654030038710734,0,1,0,0,0.1608832041543091,0.5061445208664448,0.3153363623462123,0.0176359126330337,3.358464918195027
1138,11,midRight,high,4.304992473106457,0,1,0,0,0.1126182429080164,0.6543011646065113,0.2207354536423486,0.0123451388431236,4.2968881175262235
1139,11,downLeft,lowB,2.900563654218204,0,0,1,0,0.0788327700356115,0.4580108152245579,0.454514817549644,0.0086415971901865,2.7532167702259764
1140,11,midRight,high,4.115136555302923,0,1,0,0,0.055182939024928,0.6206075706571905,0.3181603722847508,0.0060491180331305,4.107539724755307
1141,11,downLeft,lowB,3.342893601526425,0,0,1,0,0.0386280573174496,0.4344252994600334,0.5227122605993255,0.0042343826231914,3.563440110528217
1142,11,downLeft,lowB,4.43149078677974,0,0,1,0,0.0270396401222147,0.3040977096220233,0.6658985824195278,0.0029640678362339,4.319106993343256
1143,11,midRight,high,3.281638762277164,0,1,0,0,0.0189277480855503,0.5128683967354164,0.4661290076936695,0.0020748474853637,3.4030916315839073
1144,11,downRight,lowA,1.9942142611392315,0,0,0,1,0.0132494236598852,0.3590078777147915,0.3262903053855687,0.3014523932397546,2.1084251035587083
1145,11,midRight,high,3.5446976871135654,0,1,0,0,0.0092745965619196,0.551305514400354,0.228403213769898,0.2110166752678282,3.757295550354535
1146,11,midLeft,lowC,2.0297363298782027,1,0,0,0,0.3064922175933437,0.3859138600802478,0.1598822496389286,0.1477116726874797,2.2157557526743457
1147,11,midRight,high,3.8452683925885336,0,1,0,0,0.2145445523153406,0.5701397020561735,0.11191757474725,0.1033981708812358,3.787509969701762
1148,11,midLeft,lowC,2.9602261477748093,1,0,0,0,0.4501811866207383,0.3990977914393214,0.078342302323075,0.072378719616865,2.9864921000229017
1149,11,midRight,high,3.727188553357044,0,1,0,0,0.3151268306345168,0.579368454007525,0.0548396116261525,0.0506651037318055,3.6827950846728736
1150,11,midRight,high,4.64490452348854,0,1,0,0,0.2205887814441618,0.7055579178052676,0.0383877281383067,0.0354655726122638,4.592587506833654
1151,11,midRight,high,5.135587893067188,0,1,0,0,0.1544121470109132,0.7938905424636873,0.0268714096968147,0.0248259008285847,5.261572257681817
1152,11,midRight,high,5.499223449074554,0,1,0,0,0.1080885029076393,0.8557233797245811,0.0188099867877703,0.0173781305800093,5.590030595945503
1153,11,downRight,lowA,2.1123977406086563,0,0,0,1,0.0756619520353475,0.5990063658072068,0.0131669907514392,0.3121646914060065,2.0722833060427575
1154,11,midLeft,lowC,2.504423328262573,1,0,0,0,0.3529633664247432,0.4193044560650447,0.0092168935260074,0.2185152839842045,2.2449965323546
1155,11,downLeft,lowB,2.1790404862688404,0,0,1,0,0.2470743564973203,0.2935131192455313,0.3064518254682052,0.1529606987889432,2.029040736006474
